0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
0.000000000000000000e+00,1.750000000000000000e+01,3.470000000000000284e+01,5.189999999999999858e+01,6.909999999999999432e+01
