-8.234718780222523264e+02
-8.230341978376845873e+02
-8.170959848485430257e+02
-8.196054909484950031e+02
-8.203745276619573588e+02
-8.222299883544270642e+02
-8.193866529089891628e+02
-8.200910921014007045e+02
-8.180069125070724567e+02
-8.213591396544175041e+02
-8.203357963873492054e+02
-8.204935147015112307e+02
-8.205864395261434083e+02
-8.199497153825159330e+02
-8.206027608611218511e+02
-8.227333888404939444e+02
-8.125924356154301904e+02
-8.195315379410288870e+02
-8.197703141622579324e+02
-8.207216980021622703e+02
-8.219955633648638695e+02
-8.211142635440662616e+02
-8.199426124675063647e+02
-8.214933153946846005e+02
-8.221287565064479850e+02
-8.205824485241532784e+02
-8.203828614610514478e+02
-8.206320973609314251e+02
-8.242722731668625329e+02
